2026-07-27T18:25:33+08:00	seed=0	START
2026-07-27T18:27:45+08:00	seed=0	EXIT_2	final=false	persist=false	out=gen_50cross_selectsrc_seed00
2026-07-27T18:27:45+08:00	seed=1	START
2026-07-27T18:31:59+08:00	seed=1	EXIT_2	final=false	persist=false	out=gen_50cross_selectsrc_seed01
2026-07-27T18:31:59+08:00	seed=2	START
2026-07-27T18:35:48+08:00	seed=2	EXIT_2	final=false	persist=false	out=gen_50cross_selectsrc_seed02
2026-07-27T18:35:48+08:00	seed=3	START
2026-07-27T18:38:27+08:00	seed=3	EXIT_2	final=false	persist=false	out=gen_50cross_selectsrc_seed03
2026-07-27T18:38:27+08:00	seed=4	START
2026-07-27T18:42:39+08:00	seed=4	EXIT_2	final=false	persist=false	out=gen_50cross_selectsrc_seed04
2026-07-27T18:42:39+08:00	seed=5	START
2026-07-27T18:46:04+08:00	seed=5	EXIT_2	final=false	persist=false	out=gen_50cross_selectsrc_seed05
2026-07-27T18:46:04+08:00	seed=6	START
